customer_id,customer_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,clv_historical,clv_predicted,tenure_years,purchase_freq_per_year,avg_order_value,favorite_category,last_product_purchased,top_purchase_channel,total_units,last_purchase_date,first_purchase_date,total_sessions,avg_pages_per_session,avg_time_on_site,cart_adds,days_since_last_session,total_tickets,avg_csat,avg_resolution_hours,escalation_rate,total_touches,open_rate,conversion_rate,churned,segment,segment_name,churn_probability,predicted_churn,recommended_product,recommendation_score
C100062,John Lopez,Middle East,Qatar,Individual,2021-06-07,In-Store,1,95.0,9.0,2353.37,3,1,1,311.0,5.0,2353.37,895.46,5.1854893908282,1.7356124604012673,181.0284615384616,Furniture,Yoga Mat,In-Store,13.0,2026-05-11,2023-08-24,12.0,8.083333333333334,9.041666666666666,1.0,26.0,2.0,1.5,13.05,0.0,6.0,0.5,0.1666666666666666,0,3,Champions,0.0015,0,Winter Jacket,0.6917
C100063,Amara Taylor,Europe,UK,Individual,2022-09-02,Online,1,427.0,5.0,680.95,5,2,3,523.0,10.0,680.95,427.38,3.9479808350444894,1.2664701803051317,136.19,Furniture,Protein Powder,Online,5.0,2025-06-13,2024-03-11,16.0,7.3125,7.66875,3.0,96.0,2.0,2.5,6.35,1.0,1.0,0.0,1.0,1,2,Regular Customers,0.9524,1,Skincare Set,0.7312
C100064,Diego King,North America,USA,Small Business,2022-07-08,Online,1,120.0,5.0,1373.42,3,2,2,322.0,7.0,1373.42,795.33,4.101300479123887,1.2191255006675568,228.9033333333333,Furniture,Board Game Set,Online,8.0,2026-04-16,2023-09-09,14.0,7.5,8.164285714285715,0.0,16.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.5,0.0,0,2,Regular Customers,0.0084,0,Standing Desk,0.9558
C100065,Priya Hernandez,Europe,France,Individual,2022-10-13,In-Store,1,432.0,4.0,653.71,5,3,4,534.0,12.0,653.71,418.67,3.8357289527720737,1.0428265524625269,163.4275,Sports & Outdoors,Cookware Set,Online,4.0,2025-06-08,2024-02-10,10.0,6.4,5.64,1.0,119.0,1.0,3.0,34.0,0.0,4.0,0.5,0.0,1,1,New / Occasional,0.9419,1,Kids Building Blocks,0.797
C100066,Mia Hernandez,North America,Canada,Individual,2025-12-24,Marketplace,0,82.0,1.0,381.95,3,5,4,354.0,12.0,381.95,365.05,0.6379192334017796,1.5675965665236051,95.4875,Electronics,Yoga Mat,In-Store,5.0,2026-05-24,2026-05-24,30.0,8.666666666666666,8.693333333333333,7.0,8.0,0.0,2.3524457602403785,0.0,0.0,10.0,0.8,0.3,0,2,Regular Customers,0.0097,0,Wireless Earbuds Pro,0.8085
C100067,Yuki Ramirez,Middle East,Qatar,Individual,2023-07-09,Online,0,128.0,3.0,591.46,4,3,4,434.0,11.0,591.46,401.01,3.0992470910335386,0.96797703180212,147.865,Sports & Outdoors,Mountain Bike,Online,4.0,2026-04-08,2025-09-18,17.0,8.294117647058824,8.18235294117647,0.0,35.0,2.0,3.5,7.9,0.0,4.0,0.75,0.0,0,4,Loyal High-Value,0.0355,0,Board Game Set,0.8616
C100068,Elizabeth Robinson,North America,USA,Individual,2021-08-15,In-Store,1,34.0,10.0,2127.58,2,1,1,211.0,4.0,2127.58,758.47,4.996577686516085,2.0013698630136987,132.97375,Electronics,Air Fryer,In-Store,17.0,2026-07-11,2024-03-26,4.0,5.75,7.6,0.0,298.0,1.0,3.0,7.7,0.0,2.0,0.5,0.0,0,3,Champions,0.0008,0,Running Shoes,0.6824
C100069,Noah Wilson,Latin America,Argentina,Small Business,2022-02-27,Online,1,102.0,4.0,614.95,3,3,4,334.0,10.0,614.95,314.37,4.459958932238193,0.8968692449355433,122.99,Furniture,Bluetooth Speaker,In-Store,5.0,2026-05-04,2025-03-21,11.0,6.363636363636363,8.163636363636364,0.0,334.0,1.0,5.0,2.6,0.0,2.0,0.5,0.0,0,4,Loyal High-Value,0.0219,0,Office Chair,0.7902
C100070,Barbara Lee,APAC,Japan,Small Business,2024-01-01,Marketplace,1,241.0,2.0,628.97,5,4,4,544.0,13.0,628.97,410.13,2.617385352498289,0.7641213389121339,209.65666666666667,Electronics,4K Smart TV 55in,Online,3.0,2025-12-16,2025-04-15,4.0,6.75,7.75,1.0,3.0,3.0,1.3333333333333333,22.0,0.0,1.0,0.0,0.0,1,1,New / Occasional,0.9662,1,Smart Watch,0.857
C100071,Amara Young,North America,Canada,Individual,2021-08-31,B2B Direct,1,313.0,2.0,844.97,5,4,3,543.0,12.0,844.97,306.37,4.952772073921971,0.4038142620232172,281.6566666666667,Electronics,4K Smart TV 55in,In-Store,3.0,2025-10-05,2024-08-13,15.0,7.6,6.739999999999999,0.0,68.0,2.0,2.0,17.4,0.5,7.0,0.7142857142857143,0.0,1,2,Regular Customers,0.9737,1,Board Game Set,0.8037
C100072,Ava Clark,North America,USA,Individual,2022-06-14,Online,1,296.0,7.0,1453.86,5,1,2,512.0,8.0,1453.86,540.7,4.167008898015058,1.679862023653088,121.155,Furniture,Skincare Set,Online,14.0,2025-10-22,2024-03-12,18.0,9.0,8.161111111111111,3.0,105.0,1.0,3.0,16.1,0.0,6.0,0.8333333333333334,0.0,0,2,Regular Customers,0.0549,0,Kids Building Blocks,0.7982
C100073,Charles Davis,Middle East,Saudi Arabia,Individual,2025-06-01,Marketplace,1,8.0,3.0,1104.92,1,3,3,133.0,7.0,1104.92,1310.0,1.2019164955509924,2.4960136674259683,184.1533333333333,Electronics,Cookware Set,Online,8.0,2026-08-06,2026-04-19,8.0,5.25,6.95,0.0,38.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.5,0,3,Champions,0.0007,0,4K Smart TV 55in,0.9618
C100074,Charles King,APAC,Singapore,Individual,2023-12-05,Online,1,48.0,5.0,1057.92,2,2,3,223.0,7.0,1057.92,700.19,2.691307323750856,1.8578331637843333,132.24,Furniture,Skincare Set,Marketplace,8.0,2026-06-27,2024-07-05,14.0,7.5,7.4,3.0,101.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.3333333333333333,0.0,0,2,Regular Customers,0.0017,0,Office Chair,0.8044
C100075,Amara Lee,APAC,India,Individual,2025-02-04,B2B Direct,1,556.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.5222450376454484,0.0,0.0,,,B2B Direct,0.0,,,9.0,6.333333333333333,6.733333333333333,0.0,2.0,2.0,1.5,10.45,1.0,6.0,0.6666666666666666,0.3333333333333333,1,0,Lost / Dormant,0.9993,1,Yoga Mat,0.0045
C100076,Mary Lewis,APAC,Australia,Individual,2022-01-06,Online,1,102.0,11.0,1345.85,3,1,2,312.0,6.0,1345.85,654.83,4.602327173169062,2.3900951814396194,96.13214285714288,Furniture,Board Game Set,Online,15.0,2026-05-04,2023-11-19,8.0,5.625,5.35,1.0,3.0,0.0,2.3524457602403785,0.0,0.0,2.0,1.0,0.0,0,3,Champions,0.0218,0,Air Fryer,0.8104
C100077,Omar Thomas,North America,USA,Individual,2026-02-22,In-Store,0,76.0,1.0,64.99,3,5,5,355.0,13.0,64.99,319.17,0.4736481861738535,2.111271676300578,64.99,Apparel,Denim Jeans,Marketplace,1.0,2026-05-30,2026-05-30,20.0,7.85,8.485,2.0,27.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.25,0.0,0,2,Regular Customers,0.0014,0,Running Shoes,0.9159
C100078,Mia Brown,Europe,UK,Individual,2022-10-14,Marketplace,0,11.0,6.0,1311.41,1,2,2,122.0,5.0,1311.41,835.79,3.8329911019849416,1.565357142857143,187.3442857142857,Furniture,Cookware Set,Online,9.0,2026-08-03,2024-01-02,22.0,10.409090909090908,9.75,4.0,121.0,2.0,2.5,3.45,0.0,8.0,1.0,0.25,0,3,Champions,0.001,0,Standing Desk,0.9452
C100079,Noah Harris,North America,Canada,Individual,2022-11-20,Online,1,79.0,6.0,2227.39,3,2,1,321.0,6.0,2227.39,927.88,3.7316906228610542,1.607850330154072,202.49,Electronics,4K Smart TV 55in,Online,11.0,2026-05-27,2024-12-17,6.0,6.333333333333333,5.8500000000000005,1.0,565.0,3.0,2.6666666666666665,8.066666666666666,0.0,2.0,0.5,0.5,0,1,New / Occasional,0.0077,0,Office Chair,0.7088
C100080,Diego Jones,Middle East,Saudi Arabia,Small Business,2023-01-04,Online,1,1318.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,3.608487337440109,0.0,0.0,,,Online,0.0,,,14.0,6.857142857142857,7.857142857142857,1.0,26.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.6666666666666666,0.0,1,0,Lost / Dormant,0.9976,1,Yoga Mat,0.0045
C100081,Barbara Jackson,APAC,Australia,Individual,2026-05-05,Online,1,101.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.2765229295003422,0.0,0.0,,,Online,0.0,,,18.0,9.11111111111111,8.305555555555555,3.0,4.0,1.0,2.0,12.8,0.0,4.0,0.5,0.25,0,0,Lost / Dormant,0.0026,0,Yoga Mat,0.0045
C100082,Karen Garcia,North America,USA,Small Business,2021-04-02,In-Store,0,447.0,1.0,59.98,5,5,5,555.0,15.0,59.98,29.01,5.366187542778919,0.1863520408163265,59.98,Sports & Outdoors,Yoga Mat,Marketplace,2.0,2025-05-24,2025-05-24,5.0,6.6,6.74,0.0,258.0,0.0,2.3524457602403785,0.0,0.0,5.0,0.6,0.2,1,1,New / Occasional,0.9986,1,Mountain Bike,0.2169
C100083,Layla Robinson,North America,Canada,Individual,2023-11-12,Marketplace,1,113.0,4.0,689.95,3,3,3,333.0,9.0,689.95,561.86,2.754277891854894,1.4522862823061629,137.99,Furniture,Standing Desk,Online,5.0,2026-04-23,2025-03-24,15.0,7.266666666666667,7.12,1.0,15.0,0.0,2.3524457602403785,0.0,0.0,6.0,0.8333333333333334,0.3333333333333333,0,2,Regular Customers,0.0739,0,Kids Building Blocks,0.821
C100084,David Ramirez,North America,USA,Individual,2021-06-21,Marketplace,1,1130.0,2.0,439.96,5,4,4,544.0,13.0,439.96,110.27,5.147159479808351,0.388563829787234,146.65333333333334,Home & Kitchen,Running Shoes,Online,4.0,2023-07-11,2023-06-06,5.0,4.6,6.04,0.0,91.0,1.0,4.0,20.3,0.0,2.0,0.0,0.0,1,4,Loyal High-Value,0.9891,1,Winter Jacket,0.7951
C100085,Mary Gonzalez,North America,USA,Small Business,2025-06-16,In-Store,1,424.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.160848733744011,0.0,0.0,,,In-Store,0.0,,,13.0,7.230769230769231,8.615384615384615,1.0,22.0,0.0,2.3524457602403785,0.0,0.0,8.0,0.5,0.125,1,0,Lost / Dormant,0.9989,1,Yoga Mat,0.0045
C100086,Chen Williams,APAC,Japan,Small Business,2024-04-30,Marketplace,1,97.0,4.0,1004.93,3,3,3,333.0,9.0,1004.93,982.92,2.2888432580424367,1.7476076555023925,200.986,Electronics,Espresso Machine,Marketplace,7.0,2026-05-09,2025-09-23,5.0,5.2,7.219999999999999,0.0,186.0,0.0,2.3524457602403785,0.0,0.0,1.0,1.0,0.0,0,1,New / Occasional,0.0353,0,Kids Building Blocks,0.7653
C100087,Noah Brown,APAC,Australia,Individual,2024-01-06,Online,0,25.0,11.0,2229.76,1,1,1,111.0,3.0,2229.76,1491.53,2.6036960985626285,4.224763406940063,123.87555555555554,Furniture,Wireless Earbuds Pro,Online,24.0,2026-07-20,2024-09-02,4.0,4.75,7.525,1.0,18.0,2.0,3.5,17.65,0.0,3.0,0.6666666666666666,0.3333333333333333,0,3,Champions,0.0004,0,Running Shoes,0.7359
C100088,Ananya Martinez,Middle East,Kuwait,Individual,2024-07-28,In-Store,1,77.0,3.0,657.96,3,3,4,334.0,10.0,657.96,680.82,2.04517453798768,1.466867469879518,164.49,Sports & Outdoors,Air Fryer,Online,4.0,2026-05-29,2025-12-23,10.0,5.8,7.94,2.0,53.0,1.0,2.0,13.5,0.0,2.0,0.5,0.5,0,1,New / Occasional,0.0775,0,Espresso Machine,0.8482
C100089,Charles Garcia,Europe,Netherlands,Small Business,2024-10-19,Online,1,255.0,4.0,2099.95,5,3,1,531.0,9.0,2099.95,2161.13,1.817932922655716,2.200301204819277,419.99,Electronics,Mountain Bike,Online,5.0,2025-12-02,2025-06-23,14.0,7.428571428571429,8.492857142857144,0.0,19.0,0.0,2.3524457602403785,0.0,0.0,6.0,0.5,0.1666666666666666,1,2,Regular Customers,0.8867,1,Smart Watch,0.6631
C100090,Susan Smith,North America,Canada,Individual,2021-06-28,Online,0,21.0,7.0,2604.8,1,1,1,111.0,3.0,2604.8,675.58,5.127994524298426,1.3650560597971169,173.65333333333334,Electronics,Running Shoes,Online,20.0,2026-07-24,2022-08-16,17.0,8.058823529411764,8.611764705882353,1.0,142.0,0.0,2.3524457602403785,0.0,0.0,6.0,0.5,0.3333333333333333,0,3,Champions,0.0032,0,Espresso Machine,0.7428
C100091,Thomas Smith,APAC,Japan,Individual,2021-08-26,In-Store,1,168.0,7.0,1338.86,4,1,2,412.0,7.0,1338.86,535.17,4.966461327857632,1.4094542447629548,133.886,Electronics,Skincare Set,Online,14.0,2026-02-27,2023-08-07,17.0,7.411764705882353,7.447058823529411,5.0,81.0,0.0,2.3524457602403785,0.0,0.0,1.0,1.0,1.0,0,2,Regular Customers,0.2433,0,Wireless Earbuds Pro,0.7048
C100092,John Miller,APAC,South Korea,Small Business,2024-03-04,Online,0,33.0,5.0,730.9300000000001,2,2,3,223.0,7.0,730.93,608.6,2.4449007529089664,2.045072788353864,104.41857142857144,Furniture,Office Chair,Online,7.0,2026-07-12,2026-03-29,6.0,5.333333333333333,4.9,1.0,9.0,1.0,3.0,5.6,0.0,0.0,0.0,0.0,0,4,Loyal High-Value,0.0037,0,Standing Desk,0.8
C100093,Ananya Thomas,Europe,Netherlands,Individual,2023-05-27,Online,0,246.0,4.0,499.93,5,3,4,534.0,12.0,499.93,272.74,3.216974674880219,1.243404255319149,83.32166666666667,Apparel,Kids Building Blocks,Online,7.0,2025-12-11,2024-05-06,9.0,5.333333333333333,7.2666666666666675,3.0,129.0,2.0,2.0,12.0,0.5,3.0,1.0,0.0,1,1,New / Occasional,0.9599,1,Board Game Set,0.8862
C100094,Wei White,APAC,South Korea,Individual,2023-06-21,Marketplace,1,120.0,2.0,1669.95,3,4,2,342.0,9.0,1669.95,996.06,3.1485284052019167,0.6352173913043477,556.65,Sports & Outdoors,Mountain Bike,Online,5.0,2026-04-16,2025-01-11,13.0,6.923076923076923,7.56923076923077,0.0,89.0,1.0,2.0,13.1,0.0,4.0,0.5,0.0,0,1,New / Occasional,0.0501,0,Cookware Set,0.7404
C100095,Lucas Brown,Europe,Spain,Individual,2021-10-07,In-Store,1,140.0,6.0,969.4,4,2,3,423.0,9.0,969.4,379.65,4.851471594798084,1.2367381489841986,107.71111111111112,Furniture,Denim Jeans,Online,10.0,2026-03-27,2022-11-13,7.0,6.714285714285714,5.771428571428571,0.0,588.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.25,0.0,0,1,New / Occasional,0.1715,0,Office Chair,0.804
C100096,Karen Thomas,Europe,UK,Individual,2023-11-09,Online,0,431.0,1.0,59.99,5,5,5,555.0,15.0,59.99,48.93,2.7624914442162902,0.36199207135778,59.99,Beauty,Skincare Set,Online,1.0,2025-06-09,2025-06-09,1.0,3.0,4.3,0.0,354.0,3.0,1.6666666666666667,4.466666666666667,0.3333333333333333,2.0,0.5,0.0,1,1,New / Occasional,0.9747,1,Perfume,0.9256
C100097,Chen Miller,Europe,Netherlands,Individual,2025-06-07,Online,1,17.0,5.0,1434.91,1,2,2,122.0,5.0,1434.91,2464.02,1.1854893908281998,4.217667436489608,204.98714285714289,Furniture,Standing Desk,Online,9.0,2026-07-28,2026-03-15,31.0,8.290322580645162,7.532258064516129,3.0,13.0,2.0,1.5,19.9,0.0,1.0,1.0,0.0,0,3,Champions,0.0004,0,Cookware Set,0.6414
C100098,Hiroshi Harris,North America,Mexico,Individual,2023-01-10,Marketplace,0,145.0,2.0,1430.96,4,4,2,442.0,10.0,1430.96,745.08,3.592060232717317,0.5567835365853658,476.9866666666667,Electronics,4K Smart TV 55in,Online,4.0,2026-03-22,2025-10-31,8.0,6.375,6.6375,0.0,18.0,2.0,1.0,14.7,0.0,2.0,0.5,0.0,0,1,New / Occasional,0.2345,0,Cookware Set,0.829
C100099,Charles Anderson,North America,Mexico,Individual,2022-01-06,Online,0,465.0,5.0,1644.89,5,2,2,522.0,9.0,1644.89,560.86,4.602327173169062,1.0864069006543724,205.61125,Home & Kitchen,Espresso Machine,Online,11.0,2025-05-06,2024-08-14,10.0,5.0,5.869999999999999,0.0,33.0,3.0,2.0,19.933333333333334,0.3333333333333333,2.0,0.5,0.0,1,1,New / Occasional,0.9472,1,Winter Jacket,0.6946
C100100,Chen Rodriguez,North America,Mexico,Individual,2025-12-06,Marketplace,0,100.0,1.0,199.99,3,5,5,355.0,13.0,199.99,686.64,0.6872005475701575,1.4551792828685255,199.99,Electronics,Smart Watch,B2B Direct,1.0,2026-05-06,2026-05-06,16.0,8.5,7.2,4.0,16.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.7142857142857143,0.0,0,2,Regular Customers,0.0022,0,4K Smart TV 55in,0.977
C100101,Fatima Hernandez,APAC,India,Individual,2024-02-10,Online,1,136.0,1.0,359.98,4,5,4,454.0,13.0,359.98,196.74,2.507871321013005,0.3987445414847161,179.99,Electronics,Smart Watch,Online,2.0,2026-03-31,2026-03-31,2.0,3.5,7.300000000000001,0.0,784.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.0,0,1,New / Occasional,0.248,0,4K Smart TV 55in,0.9717
C100102,Layla Miller,North America,USA,Individual,2025-11-22,In-Store,1,9.0,2.0,134.98,1,4,5,145.0,10.0,134.98,530.22,0.7255304585900069,2.7566037735849056,67.49,Beauty,Perfume,Marketplace,2.0,2026-08-05,2026-05-04,5.0,4.0,5.64,2.0,8.0,0.0,2.3524457602403785,0.0,0.0,2.0,1.0,0.0,0,1,New / Occasional,0.0026,0,Yoga Mat,0.0084
C100103,Sarah Thompson,Europe,UK,Small Business,2025-08-27,Online,1,23.0,5.0,1161.89,1,2,2,122.0,5.0,1161.89,1718.02,0.9637234770704995,5.188210227272728,116.189,Electronics,Yoga Mat,Online,11.0,2026-07-22,2025-11-21,15.0,6.866666666666666,6.680000000000001,5.0,19.0,2.0,1.0,40.75,0.0,3.0,0.6666666666666666,0.3333333333333333,0,3,Champions,0.0006,0,Denim Jeans,0.7247
C100104,Sofia Williams,Latin America,Argentina,Individual,2023-05-20,In-Store,1,252.0,3.0,1158.95,5,3,2,532.0,10.0,1158.95,705.26,3.236139630390144,0.9270304568527918,289.7375,Electronics,Mountain Bike,In-Store,5.0,2025-12-05,2025-07-25,15.0,6.733333333333333,8.059999999999999,0.0,99.0,4.0,1.5,9.975,0.25,3.0,0.6666666666666666,0.0,1,2,Regular Customers,0.8861,1,Kids Building Blocks,0.777
C100105,Mia Miller,North America,Canada,Enterprise,2025-08-31,In-Store,1,58.0,1.0,26.99,2,5,5,255.0,12.0,26.99,77.16,0.9527720739219712,1.049568965517241,26.99,Sports & Outdoors,Yoga Mat,Online,1.0,2026-06-17,2026-06-17,22.0,9.909090909090908,9.181818181818182,1.0,48.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.4285714285714285,0.5714285714285714,0,2,Regular Customers,0.007,0,Mountain Bike,0.0821
C100106,Liam Williams,Europe,Netherlands,Individual,2023-10-16,In-Store,0,218.0,4.0,804.93,4,3,3,433.0,10.0,804.93,427.87,2.8281998631074607,1.41432720232333,114.99,Sports & Outdoors,Mountain Bike,Online,7.0,2026-01-08,2024-10-01,1.0,2.0,3.2,0.0,839.0,0.0,2.3524457602403785,0.0,0.0,0.0,0.0,0.0,1,1,New / Occasional,0.8259,1,Yoga Mat,0.8285
C100107,Charles Lopez,APAC,South Korea,Small Business,2021-08-09,In-Store,0,67.0,11.0,3436.8100000000004,2,1,1,211.0,4.0,3436.81,1343.31,5.0130047912388775,2.194292736209721,214.80062500000005,Home & Kitchen,Mountain Bike,Online,19.0,2026-06-08,2023-10-13,20.0,9.4,8.27,2.0,29.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.3333333333333333,0.0,0,3,Champions,0.0078,0,Cookware Set,0.7147
C100108,Omar Williams,North America,Canada,Individual,2023-07-09,Online,1,227.0,2.0,248.47000000000003,5,4,5,545.0,14.0,248.47,141.55,3.0992470910335386,0.6453180212014135,82.82333333333334,Apparel,Denim Jeans,In-Store,3.0,2025-12-30,2025-08-26,12.0,6.5,6.391666666666667,0.0,27.0,1.0,1.0,8.5,0.0,5.0,0.6,0.0,1,1,New / Occasional,0.9484,1,Running Shoes,0.8495
C100109,Liam Miller,North America,Canada,Individual,2021-10-31,B2B Direct,1,276.0,4.0,1449.94,5,3,2,532.0,10.0,1449.94,549.5,4.785763175906913,0.835812356979405,241.65666666666667,Sports & Outdoors,Protein Powder,In-Store,6.0,2025-11-11,2024-07-17,11.0,5.363636363636363,6.227272727272728,1.0,108.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.0,0.0,1,1,New / Occasional,0.9602,1,Cookware Set,0.6962
C100110,Omar Thompson,North America,Mexico,Small Business,2025-09-23,Online,1,139.0,5.0,1129.92,4,2,3,423.0,9.0,1129.92,1821.62,0.8898015058179329,5.619230769230769,141.24,Electronics,Denim Jeans,Online,8.0,2026-03-28,2026-01-02,13.0,6.153846153846154,7.761538461538462,4.0,19.0,2.0,2.5,17.2,0.5,3.0,0.3333333333333333,0.0,0,3,Champions,0.0493,0,Smart Watch,0.7076
C100111,Michael Anderson,North America,Canada,Small Business,2024-09-10,Online,1,703.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.9247091033538672,0.0,0.0,,,Online,0.0,,,22.0,8.772727272727273,9.304545454545456,2.0,21.0,0.0,2.3524457602403785,0.0,0.0,14.0,0.7857142857142857,0.0,1,0,Lost / Dormant,0.9985,1,Yoga Mat,0.0045
C100112,Fatima Thompson,Latin America,Argentina,Individual,2024-12-31,Online,1,591.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.618069815195072,0.0,0.0,,,Online,0.0,,,14.0,7.142857142857143,9.05,1.0,32.0,3.0,1.0,16.733333333333334,0.3333333333333333,3.0,0.6666666666666666,0.0,1,0,Lost / Dormant,0.999,1,Yoga Mat,0.0045
C100113,John Jones,Middle East,UAE,Individual,2022-03-14,Online,0,106.0,7.0,2119.89,3,1,1,311.0,5.0,2119.89,1196.34,4.418891170431212,1.5841078066914498,264.98625,Sports & Outdoors,Air Fryer,Online,11.0,2026-04-30,2023-11-22,15.0,7.866666666666666,7.54,1.0,46.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.8571428571428571,0.0,0,2,Regular Customers,0.0024,0,Cookware Set,0.7218
C100114,Fatima Lewis,APAC,India,Individual,2024-04-08,Online,1,858.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,2.349075975359343,0.0,0.0,,,Online,0.0,,,6.0,5.833333333333333,4.966666666666666,0.0,241.0,1.0,5.0,8.4,1.0,2.0,0.5,0.0,1,0,Lost / Dormant,0.9977,1,Yoga Mat,0.0045
C100115,Liam Jackson,Middle East,Saudi Arabia,Small Business,2022-01-10,In-Store,1,190.0,8.0,1508.83,4,1,2,412.0,7.0,1508.83,669.11,4.591375770020534,1.742397137745975,137.16636363636363,Home & Kitchen,Denim Jeans,Online,17.0,2026-02-05,2024-04-04,14.0,7.928571428571429,8.164285714285715,1.0,34.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,1,2,Regular Customers,0.7308,1,Winter Jacket,0.7259
C100116,Hiroshi White,Middle East,UAE,Individual,2025-04-30,In-Store,1,9.0,5.0,905.44,1,2,3,123.0,6.0,905.44,1667.6,1.2895277207392195,3.877388535031847,150.90666666666667,Electronics,Perfume,In-Store,6.0,2026-08-05,2025-12-01,16.0,7.9375,8.30625,2.0,36.0,0.0,2.3524457602403785,0.0,0.0,5.0,0.8,0.0,0,3,Champions,0.0009,0,Board Game Set,0.8162
C100117,Joseph Thompson,North America,Canada,Individual,2022-01-16,Online,1,98.0,3.0,414.96,3,3,4,334.0,10.0,414.96,258.5,4.574948665297741,0.6557450628366248,138.32000000000002,Home & Kitchen,Denim Jeans,Online,4.0,2026-05-08,2026-01-18,4.0,6.5,5.975,0.0,326.0,1.0,1.0,37.2,0.0,1.0,1.0,0.0,0,1,New / Occasional,0.0332,0,Cookware Set,0.7824
C100118,Priya Ramirez,Middle East,Qatar,Individual,2023-09-13,B2B Direct,1,2.0,6.0,829.9100000000001,1,2,3,123.0,6.0,829.91,607.81,2.91854893908282,2.055816135084428,103.73875,Home & Kitchen,Protein Powder,Online,9.0,2026-08-12,2024-11-30,19.0,7.473684210526316,7.394736842105263,5.0,74.0,1.0,2.0,7.7,0.0,9.0,0.6666666666666666,0.2222222222222222,0,3,Champions,0.0052,0,Kids Building Blocks,0.7867
C100119,Thomas Taylor,Europe,France,Individual,2021-01-14,Online,0,15.0,5.0,427.42,1,2,4,124.0,7.0,427.42,181.93,5.579739904175223,0.896099116781158,71.23666666666666,Furniture,Laptop Backpack,Online,8.0,2026-07-30,2023-10-18,13.0,6.6923076923076925,7.699999999999999,0.0,62.0,1.0,2.0,29.7,1.0,3.0,0.3333333333333333,0.3333333333333333,0,1,New / Occasional,0.0035,0,Wireless Earbuds Pro,0.6098
C100120,Karen Rodriguez,Middle East,UAE,Small Business,2023-01-13,Marketplace,1,234.0,5.0,1382.43,5,2,2,522.0,9.0,1382.43,863.23,3.583846680355921,1.3951489686783805,230.405,Electronics,Yoga Mat,B2B Direct,7.0,2025-12-23,2024-05-28,18.0,9.11111111111111,7.577777777777778,2.0,132.0,1.0,2.0,2.2,0.0,7.0,0.8571428571428571,0.0,1,2,Regular Customers,0.9781,1,Smart Watch,0.8653
C100121,Jessica Taylor,Middle East,Qatar,Individual,2022-10-31,Online,1,217.0,3.0,1015.91,4,3,3,433.0,10.0,1015.91,274.03,3.786447638603696,0.7922993492407809,126.98875,Electronics,Bluetooth Speaker,Marketplace,9.0,2026-01-09,2025-02-23,22.0,7.727272727272727,8.468181818181819,1.0,69.0,0.0,2.3524457602403785,0.0,0.0,4.0,1.0,0.25,1,2,Regular Customers,0.8957,1,Skincare Set,0.7298
C100122,Chen Smith,North America,USA,Individual,2022-05-15,Online,1,99.0,7.0,3385.83,3,1,1,311.0,5.0,3385.83,993.54,4.249144421629021,1.647390463917526,211.614375,Furniture,Air Fryer,Online,17.0,2026-05-07,2025-01-12,17.0,6.647058823529412,7.670588235294118,4.0,248.0,3.0,1.0,49.63333333333333,0.6666666666666666,8.0,0.5,0.125,0,2,Regular Customers,0.0072,0,Espresso Machine,0.625
C100123,Elena Rodriguez,North America,Canada,Individual,2025-07-28,In-Store,1,59.0,5.0,964.93,2,2,3,223.0,7.0,964.93,1807.17,1.0458590006844628,4.7807591623036645,137.84714285714287,Electronics,Smart Watch,In-Store,7.0,2026-06-16,2026-03-19,4.0,4.25,4.825,1.0,3.0,1.0,4.0,24.9,0.0,4.0,0.5,0.0,0,4,Loyal High-Value,0.0017,0,4K Smart TV 55in,0.8044
C100124,Jessica Garcia,North America,USA,Individual,2024-11-15,In-Store,1,72.0,5.0,639.9300000000001,3,2,4,324.0,9.0,639.93,735.35,1.7440109514031483,2.8669544740973314,91.41857142857144,Apparel,Winter Jacket,B2B Direct,7.0,2026-06-03,2025-03-07,2.0,4.5,11.8,0.0,184.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,0,1,New / Occasional,0.0825,0,Denim Jeans,0.7958
