customer_id,first_name,last_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in
C100361,Mia,Thompson,APAC,India,Small Business,2025-02-22,Online,0
C100362,Layla,Anderson,Europe,France,Small Business,2026-07-25,In-Store,0
C100363,Diego,Harris,Europe,Germany,Individual,2023-10-29,In-Store,1
C100364,Omar,Martinez,Latin America,Chile,Individual,2023-08-27,Online,1
C100365,Susan,Martinez,Europe,UK,Individual,2026-07-04,In-Store,1
C100366,Barbara,Garcia,Latin America,Brazil,Individual,2025-03-20,Online,0
C100367,Robert,Jones,Latin America,Chile,Individual,2022-06-17,In-Store,1
C100368,Michael,Lewis,North America,Canada,Individual,2026-05-05,In-Store,1
C100369,Ananya,Martin,North America,Mexico,Individual,2021-05-29,Online,1
C100370,Priya,Smith,North America,Mexico,Small Business,2025-02-20,Marketplace,0
C100371,Elizabeth,Perez,North America,Mexico,Individual,2023-11-15,Marketplace,1
C100372,Elizabeth,Thompson,North America,Mexico,Individual,2026-07-16,In-Store,1
C100373,Liam,Sanchez,APAC,Singapore,Individual,2022-10-17,Online,1
C100374,Thomas,Wilson,North America,Mexico,Individual,2025-11-16,In-Store,0
C100375,Noah,Lopez,North America,Canada,Individual,2026-05-09,In-Store,1
C100376,Sarah,Anderson,Middle East,Saudi Arabia,Individual,2023-08-03,In-Store,0
C100377,Omar,Thomas,North America,USA,Individual,2022-07-09,In-Store,1
C100378,Mary,Anderson,Middle East,Qatar,Small Business,2022-03-01,In-Store,0
C100379,David,Davis,North America,Canada,Small Business,2021-10-20,Marketplace,0
C100380,John,Wilson,North America,USA,Individual,2024-04-23,B2B Direct,1
C100381,Omar,Johnson,APAC,South Korea,Individual,2022-07-08,In-Store,1
C100382,Joseph,Lopez,APAC,Singapore,Individual,2022-03-07,Online,1
C100383,Yuki,White,Middle East,Qatar,Enterprise,2022-08-27,Online,0
C100384,Omar,Johnson,APAC,Australia,Individual,2021-11-13,Online,1
C100385,Chen,Moore,Middle East,UAE,Individual,2022-02-02,Online,1
C100386,Fatima,Brown,North America,Mexico,Small Business,2024-09-09,Online,1
C100387,Ananya,Ramirez,North America,Canada,Individual,2025-05-08,B2B Direct,1
C100388,Wei,Harris,APAC,India,Individual,2022-08-19,Marketplace,0
C100389,Charles,Miller,Middle East,UAE,Individual,2022-06-30,Online,1
C100390,Elizabeth,Lopez,Latin America,Argentina,Individual,2021-03-17,Online,0
C100391,Liam,Jackson,Europe,Germany,Individual,2023-05-15,Online,0
C100392,Elena,Brown,Europe,UK,Individual,2026-04-28,Online,1
C100393,Elena,Johnson,APAC,Australia,Small Business,2023-07-05,In-Store,1
C100394,Sofia,White,North America,USA,Individual,2022-12-10,In-Store,1
C100395,William,Hernandez,Latin America,Chile,Individual,2022-05-01,Marketplace,1
C100396,Thomas,White,Middle East,Kuwait,Individual,2025-12-27,Online,1
C100397,Layla,Rodriguez,Europe,Spain,Small Business,2024-01-17,Online,1
C100398,Wei,Miller,APAC,Australia,Individual,2023-01-17,In-Store,1
C100399,Omar,Lewis,APAC,Japan,Individual,2024-06-09,B2B Direct,1
C100400,Liam,White,North America,Mexico,Individual,2023-10-28,In-Store,1
C100401,Mary,Williams,Latin America,Argentina,Small Business,2026-01-02,Online,0
C100402,Hiroshi,Smith,Europe,Italy,Individual,2022-07-04,Online,1
C100403,Robert,King,Middle East,Qatar,Individual,2023-09-03,Online,1
C100404,Ethan,Martinez,North America,Mexico,Individual,2023-12-12,B2B Direct,0
C100405,Fatima,Anderson,Middle East,Saudi Arabia,Small Business,2025-08-06,In-Store,1
C100406,James,Hernandez,Europe,Spain,Individual,2023-07-31,Online,0
C100407,John,King,North America,USA,Individual,2023-07-08,In-Store,1
C100408,Mia,Young,Latin America,Brazil,Small Business,2024-11-20,Online,1
C100409,James,Martin,North America,Mexico,Small Business,2024-05-29,In-Store,1
C100410,Sarah,Young,North America,USA,Individual,2024-12-22,Online,0
C100411,John,Davis,Latin America,Argentina,Enterprise,2025-11-11,Marketplace,1
C100412,Sarah,Taylor,Latin America,Brazil,Individual,2024-03-12,B2B Direct,1
C100413,Sofia,Johnson,Europe,Italy,Individual,2026-02-28,Marketplace,1
C100414,Hiroshi,Hernandez,APAC,Singapore,Small Business,2026-07-22,Online,0
C100415,Omar,Wilson,Europe,Netherlands,Individual,2021-12-29,Marketplace,1
C100416,Layla,Moore,North America,USA,Individual,2022-01-17,Online,1
C100417,Carlos,Martinez,North America,Canada,Individual,2025-05-04,B2B Direct,0
C100418,Priya,Thompson,APAC,Australia,Individual,2024-07-24,Online,1
C100419,Charles,White,APAC,Australia,Individual,2021-09-28,Online,1
C100420,Sarah,Hernandez,APAC,Australia,Individual,2023-11-04,Marketplace,1
C100421,Joseph,Ramirez,APAC,Australia,Small Business,2021-10-25,Online,0
C100422,Priya,Clark,North America,Mexico,Individual,2023-10-01,In-Store,1
C100423,William,Davis,Europe,Italy,Individual,2025-01-27,Online,1
C100424,Carlos,Johnson,North America,Mexico,Enterprise,2025-03-31,Marketplace,1
C100425,Robert,Smith,Europe,Germany,Individual,2021-08-22,In-Store,1
C100426,Ava,Brown,Europe,Spain,Individual,2022-07-29,Marketplace,0
C100427,Michael,Williams,Middle East,Kuwait,Individual,2025-09-28,Online,0
C100428,Barbara,Sanchez,Europe,Spain,Individual,2021-01-27,Marketplace,1
C100429,Layla,Miller,North America,Mexico,Individual,2025-02-03,Online,0
C100430,Wei,Perez,North America,Canada,Individual,2021-04-03,Online,1
C100431,Sofia,Martinez,APAC,Japan,Individual,2022-09-09,Online,1
C100432,Susan,Martinez,APAC,South Korea,Individual,2021-11-05,B2B Direct,1
C100433,Omar,Smith,North America,Mexico,Individual,2021-02-21,Online,1
C100434,Charles,Hernandez,North America,Canada,Small Business,2021-11-15,Marketplace,0
C100435,Ananya,Martinez,APAC,Japan,Small Business,2026-06-16,B2B Direct,1
C100436,Elena,Wilson,North America,USA,Individual,2021-06-30,Online,1
C100437,John,Johnson,Middle East,Kuwait,Individual,2025-05-12,Marketplace,0
C100438,Sofia,Martinez,APAC,South Korea,Enterprise,2024-02-18,Online,1
C100439,Thomas,Young,North America,Canada,Individual,2026-01-18,Online,1
C100440,Hiroshi,Lewis,North America,Canada,Small Business,2023-05-25,In-Store,1
C100441,Patricia,Smith,Latin America,Argentina,Individual,2023-12-03,In-Store,1
C100442,Elizabeth,Brown,Europe,Netherlands,Enterprise,2022-10-09,Online,0
C100443,Diego,King,Europe,France,Individual,2026-03-24,In-Store,1
C100444,Mia,White,Middle East,Qatar,Individual,2026-05-16,Online,1
C100445,David,Perez,Latin America,Chile,Individual,2024-07-07,Online,1
C100446,Omar,Martinez,Latin America,Brazil,Individual,2021-07-16,In-Store,1
C100447,Wei,Sanchez,APAC,India,Individual,2022-10-07,In-Store,0
C100448,Ananya,Wilson,Europe,Spain,Individual,2023-08-29,Online,0
C100449,Fatima,Lopez,North America,USA,Individual,2021-09-12,In-Store,1
C100450,Barbara,Martin,APAC,South Korea,Individual,2026-07-18,Online,1
C100451,Elena,Perez,Europe,Netherlands,Individual,2023-01-02,In-Store,1
C100452,Thomas,Taylor,Europe,Italy,Individual,2021-12-02,Online,0
C100453,Lucas,Ramirez,Latin America,Brazil,Individual,2025-04-26,Online,1
C100454,Ananya,Thompson,North America,USA,Individual,2025-03-06,Marketplace,1
C100455,Layla,Thomas,Europe,Germany,Individual,2023-09-17,In-Store,0
C100456,Joseph,Thompson,North America,USA,Individual,2023-06-19,Online,0
C100457,Hiroshi,Thompson,Europe,UK,Individual,2024-07-02,Marketplace,1
C100458,Sofia,Walker,North America,USA,Individual,2022-05-29,Online,1
C100459,Joseph,Anderson,North America,Canada,Individual,2026-07-23,Online,0
C100460,Amara,Gonzalez,North America,Mexico,Individual,2025-09-27,In-Store,0
C100461,William,Wilson,APAC,Australia,Individual,2021-08-30,Online,1
C100462,Amara,Perez,APAC,South Korea,Enterprise,2021-05-29,B2B Direct,1
C100463,Wei,Rodriguez,Europe,Netherlands,Individual,2025-09-30,Online,1
C100464,Omar,Davis,Latin America,Chile,Individual,2024-08-15,Online,1
C100465,Sarah,Wilson,Europe,France,Individual,2023-01-27,Online,1
C100466,Yuki,Miller,North America,Canada,Individual,2026-02-17,Marketplace,0
C100467,Ananya,Williams,Middle East,Kuwait,Individual,2022-09-12,B2B Direct,1
C100468,Carlos,Thompson,North America,USA,Individual,2022-03-29,Marketplace,1
C100469,Chen,Taylor,Latin America,Argentina,Enterprise,2024-11-17,Online,1
C100470,Robert,Harris,North America,USA,Enterprise,2021-07-31,Marketplace,1
C100471,Richard,Thompson,Latin America,Argentina,Small Business,2022-10-30,Online,1
C100472,Ethan,Hernandez,North America,USA,Individual,2025-04-11,Online,0
C100473,Jennifer,Young,Middle East,Saudi Arabia,Individual,2022-08-17,Online,1
C100474,William,Smith,Europe,Germany,Individual,2025-06-07,In-Store,1
C100475,Fatima,Clark,Latin America,Argentina,Enterprise,2021-05-11,Online,1
C100476,David,Ramirez,North America,Canada,Individual,2024-09-14,In-Store,1
C100477,Thomas,Sanchez,Europe,Netherlands,Individual,2022-09-04,Marketplace,0
C100478,David,Rodriguez,Latin America,Brazil,Individual,2021-09-13,Online,1
C100479,Charles,Robinson,Europe,Germany,Individual,2025-02-11,Online,1
C100480,Sofia,Williams,APAC,Japan,Enterprise,2022-07-15,Online,1
C100481,Hiroshi,Walker,APAC,Singapore,Individual,2026-04-21,Marketplace,1
C100482,Chen,Martinez,Europe,Italy,Individual,2021-03-04,Marketplace,1
C100483,Chen,Young,APAC,Australia,Individual,2024-08-27,Marketplace,1
C100484,Joseph,Smith,Europe,Netherlands,Small Business,2022-02-11,In-Store,1
C100485,Charles,Davis,Latin America,Chile,Individual,2023-03-13,In-Store,1
C100486,Layla,Martinez,North America,Canada,Small Business,2024-02-03,In-Store,1
C100487,Fatima,White,North America,Canada,Individual,2025-06-29,Online,1
C100488,Chen,Jackson,Latin America,Brazil,Small Business,2026-02-04,In-Store,0
C100489,Patricia,Miller,Middle East,Qatar,Individual,2021-01-15,Marketplace,1
C100490,Elena,Rodriguez,Europe,Italy,Individual,2025-09-07,In-Store,1
C100491,Sofia,Young,APAC,South Korea,Individual,2021-09-16,B2B Direct,1
C100492,John,Jackson,North America,Canada,Individual,2022-12-24,Online,1
C100493,Layla,Lewis,North America,Mexico,Individual,2024-12-06,Online,1
C100494,Hiroshi,Thomas,Europe,Netherlands,Small Business,2024-07-06,Online,1
C100495,Joseph,Williams,Europe,Germany,Individual,2022-09-06,Online,0
C100496,Mia,Jones,Europe,Italy,Individual,2024-07-07,Marketplace,1
C100497,Noah,Garcia,North America,Mexico,Individual,2026-02-23,Marketplace,1
C100498,Lucas,Taylor,Latin America,Brazil,Individual,2025-08-22,Online,1
C100499,David,Taylor,Latin America,Brazil,Small Business,2023-12-05,B2B Direct,1
C100500,Sofia,Young,APAC,South Korea,Individual,2026-06-02,Marketplace,0
C100501,Carlos,Wilson,Europe,France,Enterprise,2023-03-24,B2B Direct,0
C100502,Sarah,Young,North America,Canada,Enterprise,2025-11-22,Online,0
C100503,Thomas,Gonzalez,Middle East,Kuwait,Individual,2021-11-27,Online,1
C100504,James,Thompson,APAC,Singapore,Individual,2021-06-14,Online,1
C100505,William,Lopez,North America,USA,Small Business,2024-05-01,Online,1
C100506,Layla,Perez,Latin America,Chile,Individual,2025-03-25,Online,1
C100507,Jennifer,Robinson,Middle East,Kuwait,Individual,2024-11-25,Marketplace,1
C100508,Amara,Perez,Latin America,Chile,Individual,2024-10-29,In-Store,1
C100509,Karen,Martinez,APAC,South Korea,Individual,2023-12-25,Online,1
C100510,Sarah,Lopez,APAC,South Korea,Small Business,2022-01-22,Marketplace,1
C100511,Susan,Ramirez,Europe,Spain,Individual,2025-02-27,Online,0
C100512,Karen,Thompson,Latin America,Brazil,Individual,2025-12-23,B2B Direct,1
C100513,Sarah,White,Middle East,UAE,Small Business,2025-09-13,Online,1
C100514,Priya,Ramirez,North America,USA,Small Business,2024-12-09,In-Store,1
C100515,Sarah,Davis,North America,Mexico,Individual,2025-12-23,In-Store,1
C100516,Thomas,Martin,Europe,Netherlands,Small Business,2025-12-20,Marketplace,0
C100517,Yuki,Williams,Middle East,Saudi Arabia,Individual,2023-11-20,In-Store,1
C100518,John,Miller,Latin America,Brazil,Small Business,2024-07-13,Online,1
C100519,Jennifer,Thompson,North America,USA,Individual,2021-11-24,Online,1
C100520,Lucas,King,Europe,Germany,Individual,2025-02-24,B2B Direct,1
C100521,Liam,Perez,Europe,Germany,Individual,2024-05-25,Online,1
C100522,Layla,Sanchez,Latin America,Brazil,Individual,2021-11-16,Marketplace,1
C100523,Joseph,Martinez,Middle East,Kuwait,Enterprise,2026-04-26,In-Store,0
C100524,Ava,Miller,Middle East,UAE,Individual,2022-02-03,In-Store,1
C100525,Jessica,Hernandez,Europe,France,Small Business,2026-03-30,B2B Direct,0
C100526,Ethan,Taylor,Europe,France,Enterprise,2021-04-15,In-Store,1
C100527,Ava,Davis,North America,Mexico,Individual,2022-11-27,In-Store,1
C100528,Carlos,Miller,North America,Canada,Small Business,2023-10-14,Marketplace,1
C100529,Ananya,Davis,Middle East,Saudi Arabia,Individual,2021-11-26,Online,1
C100530,Ethan,King,Middle East,UAE,Small Business,2022-10-22,B2B Direct,1
C100531,Richard,Garcia,Latin America,Argentina,Individual,2025-06-29,Online,1
C100532,Amara,Jones,Latin America,Chile,Individual,2023-12-07,In-Store,1
C100533,Noah,Thomas,Europe,Spain,Individual,2022-08-22,B2B Direct,1
C100534,John,Wilson,APAC,India,Individual,2023-04-01,Marketplace,1
C100535,Robert,Harris,Latin America,Brazil,Individual,2026-05-27,Online,1
C100536,Ananya,Perez,Middle East,Saudi Arabia,Individual,2022-10-03,Online,0
C100537,David,Williams,North America,Mexico,Small Business,2025-11-29,Online,0
C100538,Robert,Moore,Europe,UK,Individual,2021-11-10,In-Store,0
C100539,Diego,Martin,North America,Mexico,Individual,2024-03-16,In-Store,1
C100540,Robert,Gonzalez,Latin America,Argentina,Individual,2026-06-05,Marketplace,0
C100541,Ava,Lee,APAC,Australia,Individual,2022-04-07,Marketplace,1
C100542,Noah,Lewis,North America,Mexico,Individual,2025-05-27,Online,1
C100543,Thomas,Rodriguez,APAC,India,Small Business,2022-05-01,Online,0
C100544,Susan,Perez,APAC,South Korea,Enterprise,2025-08-03,Online,1
C100545,William,Walker,Europe,UK,Individual,2022-02-14,Online,1
C100546,James,Walker,North America,USA,Individual,2021-01-27,Online,0
C100547,James,Garcia,APAC,Singapore,Individual,2023-11-19,Online,1
C100548,Joseph,Johnson,Europe,Germany,Individual,2021-09-28,In-Store,1
C100549,Mary,Miller,APAC,Australia,Individual,2022-11-17,Online,1
C100550,Barbara,Lopez,Europe,Italy,Small Business,2022-05-16,Online,1
C100551,Mary,Jackson,Middle East,Qatar,Individual,2024-06-30,In-Store,0
C100552,Fatima,Martin,Europe,Netherlands,Small Business,2022-01-20,Marketplace,1
C100553,Noah,Gonzalez,Europe,Germany,Individual,2021-03-01,Marketplace,0
C100554,Thomas,Lee,Middle East,Kuwait,Individual,2024-02-05,Online,1
C100555,Susan,Sanchez,Europe,Netherlands,Individual,2021-08-08,Online,0
C100556,William,King,North America,USA,Individual,2025-01-04,Online,0
C100557,Karen,Perez,North America,USA,Individual,2023-02-10,Online,1
C100558,Michael,Hernandez,APAC,Australia,Small Business,2026-03-22,Marketplace,1
C100559,James,Anderson,APAC,Singapore,Individual,2025-08-09,Marketplace,0
C100560,Joseph,Moore,APAC,South Korea,Small Business,2022-07-18,Online,1
C100561,Ethan,Walker,North America,Canada,Individual,2025-05-15,Marketplace,0
C100562,Noah,Lewis,North America,Canada,Individual,2022-06-30,In-Store,1
C100563,David,Taylor,North America,USA,Individual,2021-04-06,Marketplace,1
C100564,James,Moore,Europe,France,Individual,2023-09-16,In-Store,1
C100565,David,Young,Europe,Spain,Individual,2024-01-18,Online,1
C100566,Mary,Martinez,Europe,UK,Individual,2023-04-08,Online,1
C100567,Wei,Rodriguez,Europe,Germany,Individual,2026-04-30,Online,1
C100568,Yuki,Clark,Latin America,Argentina,Individual,2021-08-19,Marketplace,0
C100569,Susan,Sanchez,North America,Mexico,Individual,2023-08-26,Marketplace,1
C100570,Sofia,Lee,Europe,France,Individual,2021-10-02,In-Store,1
C100571,Jessica,Lewis,APAC,India,Individual,2021-09-03,Online,1
C100572,Charles,Martin,Europe,Germany,Small Business,2021-04-21,In-Store,0
C100573,Elena,Rodriguez,APAC,Australia,Individual,2021-08-22,Online,0
C100574,Mary,Brown,Middle East,Kuwait,Small Business,2024-07-25,B2B Direct,1
C100575,Hiroshi,Anderson,Latin America,Chile,Individual,2025-02-09,Online,0
C100576,Liam,Thompson,North America,USA,Individual,2022-02-21,In-Store,0
C100577,William,Thomas,Latin America,Chile,Individual,2022-11-09,Online,1
C100578,Linda,Smith,Europe,Netherlands,Enterprise,2024-02-26,Online,0
C100579,John,Jackson,North America,Mexico,Individual,2024-06-14,In-Store,1
C100580,Noah,Sanchez,Europe,France,Small Business,2026-07-23,In-Store,1
C100581,Hiroshi,Brown,Latin America,Brazil,Individual,2023-03-14,Online,1
C100582,Jennifer,Ramirez,Europe,Spain,Individual,2022-09-11,In-Store,1
C100583,Linda,Lee,North America,USA,Individual,2024-02-26,Online,1
C100584,Noah,Clark,APAC,South Korea,Individual,2022-12-08,B2B Direct,1
C100585,Patricia,Gonzalez,North America,USA,Individual,2023-05-01,In-Store,0
C100586,Liam,Garcia,North America,USA,Individual,2024-11-18,Online,1
C100587,Yuki,Walker,North America,USA,Individual,2022-04-20,Online,1
C100588,Omar,Thompson,North America,Canada,Enterprise,2022-10-17,Online,1
C100589,Layla,King,North America,Mexico,Individual,2022-01-30,Online,0
C100590,David,Rodriguez,North America,Mexico,Small Business,2021-04-21,In-Store,1
C100591,Linda,Jones,APAC,Singapore,Individual,2021-03-31,Online,1
C100592,Thomas,Brown,North America,Canada,Individual,2023-02-02,Online,1
C100593,Joseph,Young,North America,Mexico,Enterprise,2024-07-27,Online,1
C100594,Richard,Williams,Middle East,Qatar,Small Business,2024-09-18,In-Store,1
C100595,Robert,Lopez,Europe,Netherlands,Small Business,2024-06-01,In-Store,0
C100596,Barbara,Young,APAC,Japan,Individual,2024-01-30,In-Store,1
C100597,Amara,Walker,North America,Canada,Individual,2021-05-12,B2B Direct,1
C100598,James,Gonzalez,North America,Mexico,Individual,2023-11-03,Online,0
C100599,Hiroshi,Perez,North America,Canada,Individual,2022-04-02,Online,1
C100600,Mia,Clark,North America,Mexico,Individual,2025-01-04,B2B Direct,1
C100601,Karen,Jones,North America,Mexico,Small Business,2026-07-26,Online,1
C100602,Linda,Sanchez,North America,USA,Small Business,2021-04-08,Marketplace,0
C100603,Mia,Jackson,North America,USA,Individual,2024-02-18,Online,1
C100604,Elena,Thompson,North America,Canada,Individual,2021-10-20,In-Store,0
C100605,Elena,Ramirez,Europe,Spain,Small Business,2026-01-14,Online,1
C100606,Yuki,Johnson,North America,Canada,Individual,2025-10-01,Marketplace,1
C100607,Lucas,Williams,Europe,Netherlands,Individual,2023-10-22,In-Store,1
C100608,Linda,Gonzalez,Europe,UK,Individual,2022-07-26,Online,0
C100609,Diego,Lee,APAC,Australia,Individual,2021-09-07,In-Store,0
C100610,Diego,Wilson,North America,Canada,Enterprise,2022-10-14,Online,0
C100611,Priya,Ramirez,APAC,Australia,Individual,2021-05-29,Online,0
C100612,Sofia,Jones,APAC,Singapore,Individual,2024-11-19,Online,0
C100613,Richard,Taylor,North America,Mexico,Individual,2021-02-13,Online,1
C100614,Ananya,Moore,Middle East,Kuwait,Small Business,2026-03-22,In-Store,0
C100615,David,Lee,Latin America,Chile,Small Business,2025-09-18,B2B Direct,1
C100616,Carlos,Harris,North America,USA,Individual,2025-07-02,In-Store,1
C100617,Layla,Walker,North America,Canada,Individual,2023-12-04,In-Store,1
C100618,James,Anderson,Middle East,Qatar,Individual,2024-01-07,Marketplace,1
